Date,1101.TW,1102.TW,1216.TW,1301.TW,1303.TW,1326.TW,1402.TW,1722.TW,2002.TW,2105.TW,2201.TW,2207.TW,2301.TW,2303.TW,2308.TW,2317.TW,2324.TW,2330.TW,2347.TW,2353.TW,2354.TW,2357.TW,2382.TW,2409.TW,2412.TW,2454.TW,2474.TW,2498.TW,2801.TW,2880.TW,2881.TW,2882.TW,2883.TW,2885.TW,2886.TW,2890.TW,2891.TW,2892.TW,2912.TW,3008.TW,3045.TW,3231.TW,3481.TW,3673.TW,4904.TW,5880.TW,6505.TW
2015-10-22,29.268932342529297,31.167476654052734,49.49163818359375,64.72620391845703,55.06623458862305,63.38041687011719,26.92144775390625,37.41380310058594,18.601533889770508,52.329559326171875,31.604761123657227,345.0625915527344,29.551815032958984,12.149999618530273,145.67697143554688,90.51477813720703,18.259300231933594,137.5,28.433902740478516,14.199999809265137,77.4448013305664,251.77174377441406,48.774959564208984,8.086604118347168,87.21723937988281,267.0,296.2539367675781,79.19999694824219,13.651860237121582,12.26780891418457,45.8962516784668,46.25,9.079999923706055,11.706120491027832,19.604774475097656,8.323637962341309,14.658530235290527,12.604015350341797,190.59210205078125,2342.54931640625,88.41022491455078,14.043685913085938,10.13798999786377,89.56720733642578,72.0,11.391475677490234,68.56729125976562
2015-10-23,29.42929458618164,31.394309997558594,49.49163818359375,66.36376190185547,55.90822982788086,63.891544342041016,26.92144775390625,37.63362503051758,18.783903121948242,52.680179595947266,32.021217346191406,339.4483337402344,29.949316024780273,12.350000381469727,150.1454620361328,91.3509521484375,18.393558502197266,140.0,28.644214630126953,14.149999618530273,77.09402465820312,255.13429260253906,47.93110275268555,8.070101737976074,87.3045425415039,267.0,302.0981140136719,77.0,13.853233337402344,12.422091484069824,46.8524284362793,47.0,9.109999656677246,11.750971794128418,19.896745681762695,8.399649620056152,14.658530235290527,12.6436128616333,195.38963317871094,2332.988037109375,88.41022491455078,13.806360244750977,9.999113082885742,87.95082092285156,71.19999694824219,11.430850982666016,70.54602813720703
2015-10-26,29.910465240478516,31.394309997558594,49.056739807128906,67.65655517578125,56.16082000732422,63.97672653198242,27.235008239746094,37.809486389160156,19.148639678955078,52.5048713684082,32.576499938964844,345.0625915527344,30.567806243896484,12.449999809265137,151.03915405273438,92.70928192138672,18.483064651489258,140.0,29.106891632080078,14.350000381469727,78.84815216064453,258.0765075683594,48.43741989135742,8.111358642578125,87.7410659790039,271.5,307.4927062988281,77.5,13.853233337402344,12.49923324584961,46.8524284362793,46.900001525878906,9.100000381469727,11.930376052856445,20.188718795776367,8.513688087463379,14.578289985656738,12.722891807556152,193.20895385742188,2442.9443359375,90.14375305175781,14.004219055175781,10.184282302856445,90.32786560058594,70.80000305175781,11.588530540466309,69.94380187988281
2015-10-27,29.830286026000977,31.303579330444336,48.360897064208984,67.65655517578125,55.992427825927734,64.48786926269531,27.324596405029297,37.809486389160156,18.875085830688477,52.76782989501953,32.7153205871582,343.7669982910156,30.567806243896484,12.5,147.9107666015625,92.60535430908203,18.348806381225586,139.0,29.443340301513672,14.449999809265137,77.53250885009766,253.03269958496094,48.184261322021484,8.202125549316406,87.7410659790039,264.5,291.7584228515625,78.9000015258789,13.973965644836426,12.38352108001709,46.59164810180664,46.75,9.020000457763672,11.88552474975586,20.188718795776367,8.437685012817383,14.457798957824707,12.722891807556152,193.20895385742188,2419.040771484375,89.27699279785156,14.122880935668945,10.230573654174805,92.22950744628906,71.0,11.627903938293457,69.25554656982422
2015-10-28,29.990650177001953,31.394309997558594,48.18693923950195,67.48418426513672,55.48722839355469,64.48786926269531,27.14542007446289,37.15001678466797,18.601533889770508,52.417213439941406,32.7615966796875,335.9933776855469,30.700275421142578,12.100000381469727,151.93284606933594,91.9780502319336,18.08028793334961,138.0,29.31719970703125,14.300000190734863,77.0063247680664,252.19207763671875,47.93110275268555,8.136114120483398,87.7410659790039,256.0,290.4097900390625,80.5,13.893414497375488,12.38352108001709,46.59164810180664,46.95000076293945,8.899999618530273,11.795822143554688,20.147069931030273,8.361639022827148,14.377471923828125,12.722891807556152,191.4644012451172,2399.91796875,89.27699279785156,14.004219055175781,10.276866912841797,90.4229507446289,71.19999694824219,11.667369842529297,68.13713073730469
2015-10-29,28.988258361816406,31.122108459472656,48.012977600097656,66.53612518310547,54.56104278564453,64.2322998046875,26.787063598632812,36.57847595214844,18.373573303222656,51.80363082885742,32.437679290771484,334.2658996582031,30.611936569213867,11.899999618530273,149.2517547607422,90.72384643554688,17.946027755737305,136.5,29.275156021118164,14.0,74.8136978149414,247.9888458251953,46.91847229003906,8.061849594116211,87.7410659790039,253.0,289.06109619140625,77.19999694824219,13.853233337402344,12.190668106079102,45.635475158691406,46.099998474121094,8.800000190734863,11.481864929199219,19.938480377197266,8.247615814208984,14.377471923828125,12.524735450744629,188.4114227294922,2414.260009765625,88.84359741210938,13.727252960205078,10.369449615478516,81.77049255371094,71.0,11.430850982666016,67.27680969238281
2015-10-30,29.02838897705078,30.623065948486328,47.839019775390625,65.07096099853516,54.476837158203125,63.465599060058594,26.51829719543457,36.534515380859375,17.917654037475586,51.62833023071289,31.928672790527344,329.515380859375,29.860971450805664,11.899999618530273,148.35806274414062,90.51477813720703,18.1697940826416,136.5,28.896574020385742,13.800000190734863,74.90140533447266,244.6262969970703,46.83408737182617,7.896816730499268,87.0426254272461,254.5,287.71246337890625,78.5,13.611584663391113,12.074954986572266,45.809326171875,46.400001525878906,8.75,11.481864929199219,19.77162742614746,8.171603202819824,14.33730697631836,12.485052108764648,188.4114227294922,2423.821533203125,88.84359741210938,12.97563362121582,10.13798999786377,77.01639556884766,70.4000015258789,11.470224380493164,68.05110168457031
2015-11-02,29.14861488342285,30.986007690429688,47.404117584228516,65.93281555175781,54.140045166015625,64.2322998046875,26.96624183654785,36.84226989746094,18.145614624023438,52.59252166748047,32.021217346191406,330.8110046386719,29.949316024780273,12.050000190734863,148.35806274414062,91.3509521484375,18.572572708129883,137.5,28.77035140991211,14.050000190734863,75.42758178710938,245.46694946289062,47.08724594116211,8.02884292602539,87.7410659790039,270.0,287.2629089355469,78.9000015258789,13.853233337402344,12.113526344299316,46.157020568847656,46.70000076293945,8.859999656677246,11.661269187927246,19.352602005004883,8.285625457763672,14.49796199798584,12.604015350341797,187.53915405273438,2524.21630859375,87.97683715820312,12.97563362121582,10.13798999786377,84.71803283691406,70.4000015258789,11.470224380493164,68.48126220703125
2015-11-03,29.58965492248535,31.34894561767578,48.18693923950195,67.13943481445312,55.15043258666992,64.82862091064453,27.055831909179688,36.93019485473633,18.236797332763672,53.29375457763672,32.576499938964844,333.83404541015625,30.876962661743164,12.300000190734863,148.80445861816406,91.76898956298828,18.84109115600586,139.5,29.61160659790039,14.100000381469727,75.60297393798828,250.09043884277344,48.099876403808594,8.119610786437988,87.3045425415039,276.0,297.60260009765625,78.0,13.933782577514648,12.38352108001709,47.28704833984375,47.45000076293945,9.079999923706055,11.88552474975586,19.562955856323242,8.361639022827148,14.578289985656738,12.683295249938965,187.97528076171875,2624.611572265625,88.41022491455078,13.133851051330566,9.952820777893066,84.14753723144531,70.69999694824219,11.627903938293457,70.02983856201172
2015-11-04,29.750104904174805,31.62114715576172,48.882781982421875,67.82893371582031,56.076622009277344,65.25456237792969,27.3693904876709,37.7215576171875,18.692718505859375,54.25795364379883,32.85414123535156,337.7208557128906,31.09786605834961,12.399999618530273,151.93284606933594,92.70928192138672,18.93059730529785,144.5,30.284595489501953,14.149999618530273,75.77838897705078,254.71397399902344,48.52180480957031,8.210378646850586,87.3045425415039,302.5,302.0981140136719,79.30000305175781,13.893414497375488,12.537893295288086,48.15629577636719,48.04999923706055,9.199999809265137,12.244332313537598,19.605026245117188,8.475686073303223,14.578289985656738,12.762575149536133,191.4644012451172,2686.7607421875,88.41022491455078,13.331622123718262,10.184282302856445,87.38033294677734,70.5,11.667369842529297,71.14823913574219
2015-11-05,29.669923782348633,31.258214950561523,48.2739143371582,67.05326080322266,55.15043258666992,64.7434310913086,27.190214157104492,37.809486389160156,18.692718505859375,53.9073371887207,33.085506439208984,334.6977844238281,30.567806243896484,12.600000381469727,151.93284606933594,92.18684387207031,19.020105361938477,142.5,30.032236099243164,14.199999809265137,76.74323272705078,252.61236572265625,48.184261322021484,8.375411033630371,87.3045425415039,297.0,303.89630126953125,81.5,13.973965644836426,12.49923324584961,48.590919494628906,49.5,9.199999809265137,12.199481964111328,19.647098541259766,8.475686073303223,14.618453979492188,12.762575149536133,193.64508056640625,2811.05908203125,88.41022491455078,13.766806602478027,10.554618835449219,96.03278350830078,70.19999694824219,11.706745147705078,69.77173614501953
2015-11-06,29.10856819152832,31.076738357543945,47.491092681884766,65.24332427978516,53.97164535522461,63.03965377807617,26.607887268066406,37.10605239868164,18.236797332763672,52.59252166748047,32.39140701293945,328.2197570800781,29.5959415435791,12.399999618530273,149.2517547607422,90.51477813720703,18.30405616760254,140.0,29.443340301513672,13.350000381469727,75.42758178710938,246.72789001464844,47.256019592285156,8.053598403930664,86.43150329589844,288.0,303.89630126953125,81.69999694824219,13.692133903503418,12.306380271911621,47.28704833984375,48.04999923706055,8.930000305175781,11.88552474975586,19.22638702392578,8.323637962341309,14.377471923828125,12.564332962036133,189.28370666503906,2600.707763671875,88.84359741210938,13.371176719665527,10.091696739196777,96.50819396972656,70.4000015258789,11.470224380493164,68.7393569946289
2015-11-09,29.068525314331055,30.532333374023438,47.839019775390625,64.64002227783203,53.29805374145508,62.35814666748047,26.294326782226562,36.534515380859375,18.10002326965332,52.329559326171875,31.604761123657227,326.92413330078125,29.551815032958984,12.149999618530273,151.93284606933594,89.8876724243164,17.990779876708984,142.0,29.401294708251953,12.699999809265137,74.72592163085938,244.6262969970703,47.171634674072266,7.9050679206848145,86.6061019897461,286.0,292.2079772949219,81.0,13.571310043334961,12.229238510131836,47.72167205810547,48.099998474121094,8.84000015258789,11.750971794128418,19.394672393798828,8.247615814208984,14.49796199798584,12.445455551147461,186.66688537597656,2505.09375,88.41022491455078,13.212959289550781,9.813944816589355,97.9344253540039,69.5,11.352010726928711,67.36284637451172
2015-11-10,28.38685417175293,29.897186279296875,46.795257568359375,63.864341735839844,52.20346450805664,60.65436935424805,25.980764389038086,36.138832092285156,18.008838653564453,52.680179595947266,30.95693016052246,320.0142822265625,29.065881729125977,12.050000190734863,147.01707458496094,88.31981658935547,18.03553581237793,139.5,29.275156021118164,12.699999809265137,73.67345428466797,241.68405151367188,46.5809326171875,7.773041725158691,85.9949722290039,285.5,290.4097900390625,82.5999984741211,13.289385795593262,12.074954986572266,46.59164810180664,46.75,8.6899995803833,11.750971794128418,19.05810546875,8.09559154510498,14.297144889831543,12.326577186584473,184.92233276367188,2476.4091796875,87.11006927490234,12.738221168518066,9.582484245300293,100.7868881225586,69.0,11.11549186706543,65.98633575439453
2015-11-11,27.665138244628906,29.715715408325195,47.404117584228516,64.81239318847656,51.698272705078125,61.16551208496094,25.488025665283203,35.65522003173828,17.917654037475586,50.75178527832031,30.26283073425293,316.559326171875,28.491609573364258,12.0,141.65492248535156,87.17008209228516,17.767017364501953,137.5,29.35924530029297,12.100000381469727,68.93733978271484,239.16212463378906,45.1463737487793,7.616261005401611,85.9949722290039,275.0,286.8133544921875,80.0,13.088011741638184,12.074954986572266,46.24394989013672,46.400001525878906,8.699999809265137,11.571566581726074,19.016035079956055,7.981568813323975,14.176652908325195,12.207613945007324,184.48619079589844,2380.794921875,87.11006927490234,12.303123474121094,9.397314071655273,93.27540588378906,69.0,11.036652565002441,64.69586181640625
